CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1M_School closing,C1M_Flag,C2M_Workplace closing,C2M_Flag,C3M_Cancel public events,C3M_Flag,C4M_Restrictions on gatherings,C4M_Flag,C5M_Close public transport,C5M_Flag,C6M_Stay at home requirements,C6M_Flag,C7M_Restrictions on internal movement,C7M_Flag,C8EV_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6M_Facial Coverings,H6M_Flag,H7_Vaccination policy,H7_Flag,H8M_Protection of elderly people,H8M_Flag,M1_Wildcard,V1_Vaccine Prioritisation (summary),V2A_Vaccine Availability (summary),V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V4_Mandatory Vaccination (summary),ConfirmedCases,ConfirmedDeaths,MajorityVaccinated,PopulationVaccinated,StringencyIndex_Average,StringencyIndex_Average_ForDisplay,GovernmentResponseIndex_Average,GovernmentResponseIndex_Average_ForDisplay,ContainmentHealthIndex_Average,ContainmentHealthIndex_Average_ForDisplay,EconomicSupportIndex,EconomicSupportIndex_ForDisplay
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221006,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4908,31,V,75.60,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221007,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4908,31,V,75.60,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221008,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4923,31,V,75.60,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221009,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4923,31,V,80.90,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221010,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,0.00,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4923,31,V,80.90,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221011,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,0.00,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4923,31,V,80.90,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221012,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,0.00,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4923,31,V,80.90,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221013,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,0.00,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4923,31,V,80.90,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221014,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,0.00,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4923,31,V,80.90,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221015,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,0.00,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4929,31,V,75.60,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221016,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,0.00,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4929,31,V,75.60,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221017,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,0.00,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4929,31,V,75.60,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221018,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,0.00,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4929,31,V,75.60,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221019,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,0.00,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4929,31,V,75.60,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221020,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,0.00,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4929,31,V,75.60,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221021,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,0.00,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4929,31,V,75.60,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221022,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,0.00,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4941,31,V,75.60,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221023,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,0.00,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4941,31,V,75.60,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221024,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,0.00,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4941,31,V,75.60,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221025,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,0.00,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4941,31,V,75.60,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221026,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,0.00,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4941,31,V,75.60,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221027,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,0.00,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4941,31,V,75.60,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221028,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,0.00,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4941,31,V,75.60,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221029,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,0.00,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4954,32,V,75.60,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221030,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,0.00,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4954,32,V,75.60,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221031,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,0.00,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4954,32,V,75.60,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221101,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,0.00,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4954,32,V,75.60,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221102,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,0.00,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4954,32,V,75.60,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221103,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,0.00,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4954,32,V,75.60,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221104,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,0.00,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4954,32,V,75.60,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221105,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,0.00,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4974,32,V,75.60,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221106,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,0.00,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4974,32,V,81.10,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221107,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,0.00,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4974,32,V,81.10,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221108,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,0.00,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4974,32,V,81.10,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221109,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,0.00,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4974,32,V,81.10,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221110,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,0.00,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4974,32,V,81.10,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221111,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,0.00,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4974,32,V,81.10,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221112,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,0.00,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4989,32,V,75.60,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221113,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,0.00,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4989,32,V,75.60,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221114,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,0.00,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4989,32,V,75.60,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221115,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,0.00,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4989,32,V,75.60,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221116,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,0.00,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4989,32,V,75.60,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221117,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,0.00,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4989,32,V,75.60,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221118,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,0.00,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4989,32,V,75.60,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221119,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,0.00,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4989,32,V,75.60,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221120,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,0.00,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4989,32,V,75.60,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221121,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,0.00,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4989,32,V,75.60,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221122,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,0.00,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4989,32,V,75.60,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221123,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,0.00,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4989,32,V,75.60,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221124,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,0.00,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4989,32,V,75.60,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221125,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,0.00,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4989,32,V,75.60,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221126,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,0.00,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4989,32,V,75.60,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221127,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,0.00,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4989,32,V,75.60,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221128,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,0.00,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4989,32,V,75.60,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221129,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,0.00,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4989,32,V,75.60,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221130,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,0.00,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4989,32,V,75.60,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221201,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,0.00,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4989,32,V,75.60,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221202,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,0.00,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4989,32,V,75.60,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221203,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,0.00,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4989,32,V,75.60,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221204,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,0.00,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4989,32,V,81.30,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221205,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,0.00,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4989,32,V,81.30,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221206,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,0.00,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4989,32,V,81.30,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221207,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,0.00,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4989,32,V,81.30,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221208,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,0.00,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4989,32,V,81.30,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221209,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,0.00,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4989,32,V,81.30,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221210,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,0.00,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4989,32,V,75.60,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
Canada,CAN,Yukon,CAN_YT,STATE_TOTAL,20221211,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,1.00,0,1.00,,,2.00,1,1.00,1.00,,0.00,2.00,1,5.00,1,2.00,1,,1,3,0-4 yrs,0-4 yrs,2,2,2,2,5,0,4989,32,V,75.60,11.11,11.11,29.69,29.69,28.57,28.57,37.50,37.50
